province,year,biweek,date_sick,cases
14,2007,15,2007-07-16,22
14,2007,16,2007-07-30,23
14,2007,17,2007-08-13,22
14,2007,18,2007-08-27,25
14,2007,19,2007-09-10,44
14,2007,20,2007-09-24,41
14,2007,21,2007-10-08,36
14,2007,22,2007-10-22,62
14,2007,23,2007-11-05,64
14,2007,24,2007-11-19,49
14,2007,25,2007-12-03,42
14,2007,26,2007-12-17,52
14,2008,1,2008-01-01,20
14,2008,2,2008-01-15,42
14,2008,3,2008-01-29,52
14,2008,4,2008-02-12,43
14,2008,5,2008-02-26,59
14,2008,6,2008-03-12,77
14,2008,7,2008-03-26,66
14,2008,8,2008-04-09,53
14,2008,9,2008-04-23,27
14,2008,10,2008-05-07,38
14,2008,11,2008-05-21,62
14,2008,12,2008-06-04,64
14,2008,13,2008-06-18,62
14,2008,14,2008-07-02,55
14,2008,15,2008-07-16,59
14,2008,16,2008-07-30,51
14,2008,17,2008-08-13,100
14,2008,18,2008-08-27,69
14,2008,19,2008-09-10,48
14,2008,20,2008-09-24,41
14,2008,21,2008-10-08,52
14,2008,22,2008-10-22,53
14,2008,23,2008-11-05,32
14,2008,24,2008-11-19,24
14,2008,25,2008-12-03,16
14,2008,26,2008-12-17,17
14,2009,1,2009-01-01,21
14,2009,2,2009-01-15,9
14,2009,3,2009-01-29,9
14,2009,4,2009-02-12,13
14,2009,5,2009-02-26,6
14,2009,6,2009-03-12,10
14,2009,7,2009-03-26,3
14,2009,8,2009-04-09,6
14,2009,9,2009-04-23,5
14,2009,10,2009-05-07,10
14,2009,11,2009-05-21,18
14,2009,12,2009-06-04,13
14,2009,13,2009-06-18,11
14,2009,14,2009-07-02,15
14,2009,15,2009-07-16,15
14,2009,16,2009-07-30,12
14,2009,17,2009-08-13,26
14,2009,18,2009-08-27,23
14,2009,19,2009-09-10,20
14,2009,20,2009-09-24,17
14,2009,21,2009-10-08,25
14,2009,22,2009-10-22,18
14,2009,23,2009-11-05,25
14,2009,24,2009-11-19,15
14,2009,25,2009-12-03,14
14,2009,26,2009-12-17,16
14,2010,1,2010-01-01,28
14,2010,2,2010-01-15,20
14,2010,3,2010-01-29,13
14,2010,4,2010-02-12,21
14,2010,5,2010-02-26,12
14,2010,6,2010-03-12,9
14,2010,7,2010-03-26,13
14,2010,8,2010-04-09,11
14,2010,9,2010-04-23,8
14,2010,10,2010-05-07,9
14,2010,11,2010-05-21,4
14,2010,12,2010-06-04,4
14,2010,13,2010-06-18,8
14,2010,14,2010-07-02,15
14,2010,15,2010-07-16,29
14,2010,16,2010-07-30,25
14,2010,17,2010-08-13,39
14,2010,18,2010-08-27,26
14,2010,19,2010-09-10,36
14,2010,20,2010-09-24,37
14,2010,21,2010-10-08,16
14,2010,22,2010-10-22,23
14,2010,23,2010-11-05,12
14,2010,24,2010-11-19,20
14,2010,25,2010-12-03,16
14,2010,26,2010-12-17,5
14,2011,1,2011-01-01,10
14,2011,2,2011-01-15,11
14,2011,3,2011-01-29,7
14,2011,4,2011-02-12,4
14,2011,5,2011-02-26,11
14,2011,6,2011-03-12,6
14,2011,7,2011-03-26,12
14,2011,8,2011-04-09,19
14,2011,9,2011-04-23,28
14,2011,10,2011-05-07,31
14,2011,11,2011-05-21,29
14,2011,12,2011-06-04,38
14,2011,13,2011-06-18,48
14,2011,14,2011-07-02,46
14,2011,15,2011-07-16,46
14,2011,16,2011-07-30,35
14,2011,17,2011-08-13,31
14,2011,18,2011-08-27,23
14,2011,19,2011-09-10,31
14,2011,20,2011-09-24,20
14,2011,21,2011-10-08,4
14,2011,22,2011-10-22,6
14,2011,23,2011-11-05,5
14,2011,24,2011-11-19,1
14,2011,25,2011-12-03,1
14,2011,26,2011-12-17,0
14,2012,1,2012-01-01,2
14,2012,2,2012-01-15,3
14,2012,3,2012-01-29,1
14,2012,4,2012-02-12,5
14,2012,5,2012-02-26,1
14,2012,6,2012-03-12,1
14,2012,7,2012-03-26,3
14,2012,8,2012-04-09,8
14,2012,9,2012-04-23,2
14,2012,10,2012-05-07,4
14,2012,11,2012-05-21,3
14,2012,12,2012-06-04,1
14,2012,13,2012-06-18,11
14,2012,14,2012-07-02,5
14,2012,15,2012-07-16,8
14,2012,16,2012-07-30,16
14,2012,17,2012-08-13,21
14,2012,18,2012-08-27,33
14,2012,19,2012-09-10,37
14,2012,20,2012-09-24,35
14,2012,21,2012-10-08,35
14,2012,22,2012-10-22,57
14,2012,23,2012-11-05,59
14,2012,24,2012-11-19,44
14,2012,25,2012-12-03,40
14,2012,26,2012-12-17,29
14,2013,1,2013-01-01,35
14,2013,2,2013-01-15,32
14,2013,3,2013-01-29,27
14,2013,4,2013-02-12,32
14,2013,5,2013-02-26,21
14,2013,6,2013-03-12,18
14,2013,7,2013-03-26,16
14,2013,8,2013-04-09,14
14,2013,9,2013-04-23,9
14,2013,10,2013-05-07,8
14,2013,11,2013-05-21,5
14,2013,12,2013-06-04,15
14,2013,13,2013-06-18,14
14,2013,14,2013-07-02,22
14,2013,15,2013-07-16,22
14,2013,16,2013-07-30,20
14,2013,17,2013-08-13,38
14,2013,18,2013-08-27,25
14,2013,19,2013-09-10,22
14,2013,20,2013-09-24,17
14,2013,21,2013-10-08,12
14,2013,22,2013-10-22,15
14,2013,23,2013-11-05,13
14,2013,24,2013-11-19,8
14,2013,25,2013-12-03,15
14,2013,26,2013-12-17,5
15,2006,1,2006-01-01,4
15,2006,2,2006-01-15,4
15,2006,3,2006-01-29,5
15,2006,4,2006-02-12,7
15,2006,5,2006-02-26,5
15,2006,6,2006-03-12,7
15,2006,7,2006-03-26,6
15,2006,8,2006-04-09,6
15,2006,9,2006-04-23,3
15,2006,10,2006-05-07,5
15,2006,11,2006-05-21,9
15,2006,12,2006-06-04,9
15,2006,13,2006-06-18,6
15,2006,14,2006-07-02,1
15,2006,15,2006-07-16,3
15,2006,16,2006-07-30,6
15,2006,17,2006-08-13,7
15,2006,18,2006-08-27,3
15,2006,19,2006-09-10,5
15,2006,20,2006-09-24,3
15,2006,21,2006-10-08,2
15,2006,22,2006-10-22,7
15,2006,23,2006-11-05,6
15,2006,24,2006-11-19,5
15,2006,25,2006-12-03,0
15,2006,26,2006-12-17,0
15,2007,1,2007-01-01,4
15,2007,2,2007-01-15,2
15,2007,3,2007-01-29,0
15,2007,4,2007-02-12,0
15,2007,5,2007-02-26,1
15,2007,6,2007-03-12,0
15,2007,7,2007-03-26,2
15,2007,8,2007-04-09,3
15,2007,9,2007-04-23,0
15,2007,10,2007-05-07,1
15,2007,11,2007-05-21,6
15,2007,12,2007-06-04,7
15,2007,13,2007-06-18,9
15,2007,14,2007-07-02,9
15,2007,15,2007-07-16,7
15,2007,16,2007-07-30,15
15,2007,17,2007-08-13,17
15,2007,18,2007-08-27,11
15,2007,19,2007-09-10,12
15,2007,20,2007-09-24,15
15,2007,21,2007-10-08,9
15,2007,22,2007-10-22,10
15,2007,23,2007-11-05,22
15,2007,24,2007-11-19,10
15,2007,25,2007-12-03,13
15,2007,26,2007-12-17,25
15,2008,1,2008-01-01,19
15,2008,2,2008-01-15,22
15,2008,3,2008-01-29,30
15,2008,4,2008-02-12,18
15,2008,5,2008-02-26,30
15,2008,6,2008-03-12,11
15,2008,7,2008-03-26,19
15,2008,8,2008-04-09,16
15,2008,9,2008-04-23,11
15,2008,10,2008-05-07,12
15,2008,11,2008-05-21,16
15,2008,12,2008-06-04,21
15,2008,13,2008-06-18,10
15,2008,14,2008-07-02,22
15,2008,15,2008-07-16,17
15,2008,16,2008-07-30,14
15,2008,17,2008-08-13,11
15,2008,18,2008-08-27,14
15,2008,19,2008-09-10,9
15,2008,20,2008-09-24,9
15,2008,21,2008-10-08,19
15,2008,22,2008-10-22,16
15,2008,23,2008-11-05,8
15,2008,24,2008-11-19,6
15,2008,25,2008-12-03,9
15,2008,26,2008-12-17,2
15,2009,1,2009-01-01,8
15,2009,2,2009-01-15,3
15,2009,3,2009-01-29,2
15,2009,4,2009-02-12,7
15,2009,5,2009-02-26,5
15,2009,6,2009-03-12,4
15,2009,7,2009-03-26,0
15,2009,8,2009-04-09,1
15,2009,9,2009-04-23,1
15,2009,10,2009-05-07,0
15,2009,11,2009-05-21,3
15,2009,12,2009-06-04,0
15,2009,13,2009-06-18,2
15,2009,14,2009-07-02,2
15,2009,15,2009-07-16,3
15,2009,16,2009-07-30,0
15,2009,17,2009-08-13,1
15,2009,18,2009-08-27,0
15,2009,19,2009-09-10,4
15,2009,20,2009-09-24,2
15,2009,21,2009-10-08,0
15,2009,22,2009-10-22,4
15,2009,23,2009-11-05,5
15,2009,24,2009-11-19,2
15,2009,25,2009-12-03,0
15,2009,26,2009-12-17,0
15,2010,1,2010-01-01,4
15,2010,2,2010-01-15,2
15,2010,3,2010-01-29,2
15,2010,4,2010-02-12,6
15,2010,5,2010-02-26,3
15,2010,6,2010-03-12,4
15,2010,7,2010-03-26,4
15,2010,8,2010-04-09,1
15,2010,9,2010-04-23,2
15,2010,10,2010-05-07,1
15,2010,11,2010-05-21,1
15,2010,12,2010-06-04,3
15,2010,13,2010-06-18,7
15,2010,14,2010-07-02,2
15,2010,15,2010-07-16,8
15,2010,16,2010-07-30,8
15,2010,17,2010-08-13,12
15,2010,18,2010-08-27,9
15,2010,19,2010-09-10,8
15,2010,20,2010-09-24,4
15,2010,21,2010-10-08,4
15,2010,22,2010-10-22,2
15,2010,23,2010-11-05,1
15,2010,24,2010-11-19,0
15,2010,25,2010-12-03,1
15,2010,26,2010-12-17,0
15,2011,1,2011-01-01,1
15,2011,2,2011-01-15,3
15,2011,3,2011-01-29,1
15,2011,4,2011-02-12,3
15,2011,5,2011-02-26,1
15,2011,6,2011-03-12,1
15,2011,7,2011-03-26,3
15,2011,8,2011-04-09,6
15,2011,9,2011-04-23,2
15,2011,10,2011-05-07,11
15,2011,11,2011-05-21,10
15,2011,12,2011-06-04,17
15,2011,13,2011-06-18,12
15,2011,14,2011-07-02,4
15,2011,15,2011-07-16,10
15,2011,16,2011-07-30,11
15,2011,17,2011-08-13,8
15,2011,18,2011-08-27,5
15,2011,19,2011-09-10,4
15,2011,20,2011-09-24,3
15,2011,21,2011-10-08,2
15,2011,22,2011-10-22,5
15,2011,23,2011-11-05,3
15,2011,24,2011-11-19,1
15,2011,25,2011-12-03,1
15,2011,26,2011-12-17,0
15,2012,1,2012-01-01,0
15,2012,2,2012-01-15,1
15,2012,3,2012-01-29,1
15,2012,4,2012-02-12,5
15,2012,5,2012-02-26,1
15,2012,6,2012-03-12,0
15,2012,7,2012-03-26,5
15,2012,8,2012-04-09,3
15,2012,9,2012-04-23,1
15,2012,10,2012-05-07,3
15,2012,11,2012-05-21,2
15,2012,12,2012-06-04,3
15,2012,13,2012-06-18,4
15,2012,14,2012-07-02,5
15,2012,15,2012-07-16,5
15,2012,16,2012-07-30,6
15,2012,17,2012-08-13,2
15,2012,18,2012-08-27,6
15,2012,19,2012-09-10,9
15,2012,20,2012-09-24,5
15,2012,21,2012-10-08,7
15,2012,22,2012-10-22,7
15,2012,23,2012-11-05,3
15,2012,24,2012-11-19,4
15,2012,25,2012-12-03,4
15,2012,26,2012-12-17,0
15,2013,1,2013-01-01,5
15,2013,2,2013-01-15,2
15,2013,3,2013-01-29,3
15,2013,4,2013-02-12,5
15,2013,5,2013-02-26,3
15,2013,6,2013-03-12,1
15,2013,7,2013-03-26,4
15,2013,8,2013-04-09,9
15,2013,9,2013-04-23,8
15,2013,10,2013-05-07,5
15,2013,11,2013-05-21,5
15,2013,12,2013-06-04,0
15,2013,13,2013-06-18,5
15,2013,14,2013-07-02,3
15,2013,15,2013-07-16,2
15,2013,16,2013-07-30,4
15,2013,17,2013-08-13,5
15,2013,18,2013-08-27,3
15,2013,19,2013-09-10,2
15,2013,20,2013-09-24,1
15,2013,21,2013-10-08,3
15,2013,22,2013-10-22,4
15,2013,23,2013-11-05,1
15,2013,24,2013-11-19,1
15,2013,25,2013-12-03,1
15,2013,26,2013-12-17,0
16,2006,1,2006-01-01,5
16,2006,2,2006-01-15,2
16,2006,3,2006-01-29,0
16,2006,4,2006-02-12,3
16,2006,5,2006-02-26,9
16,2006,6,2006-03-12,20
16,2006,7,2006-03-26,15
16,2006,8,2006-04-09,14
16,2006,9,2006-04-23,19
16,2006,10,2006-05-07,24
16,2006,11,2006-05-21,26
16,2006,12,2006-06-04,32
16,2006,13,2006-06-18,34
16,2006,14,2006-07-02,37
16,2006,15,2006-07-16,34
16,2006,16,2006-07-30,32
16,2006,17,2006-08-13,28
16,2006,18,2006-08-27,18
16,2006,19,2006-09-10,24
16,2006,20,2006-09-24,26
16,2006,21,2006-10-08,24
16,2006,22,2006-10-22,29
16,2006,23,2006-11-05,24
16,2006,24,2006-11-19,19
16,2006,25,2006-12-03,21
16,2006,26,2006-12-17,10
16,2007,1,2007-01-01,2
16,2007,2,2007-01-15,2
16,2007,3,2007-01-29,3
16,2007,4,2007-02-12,5
16,2007,5,2007-02-26,3
16,2007,6,2007-03-12,6
16,2007,7,2007-03-26,3
16,2007,8,2007-04-09,2
16,2007,9,2007-04-23,6
16,2007,10,2007-05-07,4
16,2007,11,2007-05-21,10
16,2007,12,2007-06-04,19
16,2007,13,2007-06-18,11
16,2007,14,2007-07-02,14
16,2007,15,2007-07-16,12
16,2007,16,2007-07-30,20
16,2007,17,2007-08-13,23
16,2007,18,2007-08-27,27
16,2007,19,2007-09-10,18
16,2007,20,2007-09-24,22
16,2007,21,2007-10-08,18
16,2007,22,2007-10-22,34
16,2007,23,2007-11-05,20
16,2007,24,2007-11-19,23
16,2007,25,2007-12-03,20
16,2007,26,2007-12-17,15
16,2008,1,2008-01-01,16
16,2008,2,2008-01-15,13
16,2008,3,2008-01-29,31
16,2008,4,2008-02-12,23
16,2008,5,2008-02-26,30
16,2008,6,2008-03-12,22
16,2008,7,2008-03-26,16
16,2008,8,2008-04-09,28
16,2008,9,2008-04-23,18
16,2008,10,2008-05-07,27
16,2008,11,2008-05-21,59
16,2008,12,2008-06-04,51
16,2008,13,2008-06-18,43
16,2008,14,2008-07-02,61
16,2008,15,2008-07-16,40
16,2008,16,2008-07-30,23
16,2008,17,2008-08-13,27
16,2008,18,2008-08-27,29
16,2008,19,2008-09-10,15
16,2008,20,2008-09-24,27
16,2008,21,2008-10-08,30
16,2008,22,2008-10-22,25
16,2008,23,2008-11-05,10
16,2008,24,2008-11-19,35
16,2008,25,2008-12-03,12
16,2008,26,2008-12-17,6
16,2009,1,2009-01-01,11
16,2009,2,2009-01-15,5
16,2009,3,2009-01-29,11
16,2009,4,2009-02-12,7
16,2009,5,2009-02-26,5
16,2009,6,2009-03-12,5
16,2009,7,2009-03-26,5
16,2009,8,2009-04-09,4
16,2009,9,2009-04-23,9
16,2009,10,2009-05-07,11
16,2009,11,2009-05-21,15
16,2009,12,2009-06-04,18
16,2009,13,2009-06-18,18
16,2009,14,2009-07-02,9
16,2009,15,2009-07-16,13
16,2009,16,2009-07-30,22
16,2009,17,2009-08-13,15
16,2009,18,2009-08-27,9
16,2009,19,2009-09-10,4
16,2009,20,2009-09-24,5
16,2009,21,2009-10-08,14
16,2009,22,2009-10-22,10
16,2009,23,2009-11-05,12
16,2009,24,2009-11-19,7
16,2009,25,2009-12-03,4
16,2009,26,2009-12-17,2
16,2010,1,2010-01-01,6
16,2010,2,2010-01-15,10
16,2010,3,2010-01-29,13
16,2010,4,2010-02-12,16
16,2010,5,2010-02-26,35
16,2010,6,2010-03-12,16
16,2010,7,2010-03-26,4
16,2010,8,2010-04-09,11
16,2010,9,2010-04-23,11
16,2010,10,2010-05-07,7
16,2010,11,2010-05-21,8
16,2010,12,2010-06-04,14
16,2010,13,2010-06-18,20
16,2010,14,2010-07-02,42
16,2010,15,2010-07-16,66
16,2010,16,2010-07-30,86
16,2010,17,2010-08-13,90
16,2010,18,2010-08-27,87
16,2010,19,2010-09-10,61
16,2010,20,2010-09-24,26
16,2010,21,2010-10-08,13
16,2010,22,2010-10-22,11
16,2010,23,2010-11-05,11
16,2010,24,2010-11-19,13
16,2010,25,2010-12-03,13
16,2010,26,2010-12-17,7
16,2011,1,2011-01-01,19
16,2011,2,2011-01-15,12
16,2011,3,2011-01-29,25
16,2011,4,2011-02-12,21
16,2011,5,2011-02-26,13
16,2011,6,2011-03-12,2
16,2011,7,2011-03-26,1
16,2011,8,2011-04-09,3
16,2011,9,2011-04-23,5
16,2011,10,2011-05-07,22
16,2011,11,2011-05-21,39
16,2011,12,2011-06-04,72
16,2011,13,2011-06-18,56
16,2011,14,2011-07-02,78
16,2011,15,2011-07-16,67
16,2011,16,2011-07-30,72
16,2011,17,2011-08-13,66
16,2011,18,2011-08-27,52
16,2011,19,2011-09-10,40
16,2011,20,2011-09-24,34
16,2011,21,2011-10-08,34
16,2011,22,2011-10-22,37
16,2011,23,2011-11-05,41
16,2011,24,2011-11-19,31
16,2011,25,2011-12-03,16
16,2011,26,2011-12-17,14
16,2012,1,2012-01-01,20
16,2012,2,2012-01-15,10
16,2012,3,2012-01-29,12
16,2012,4,2012-02-12,14
16,2012,5,2012-02-26,24
16,2012,6,2012-03-12,21
16,2012,7,2012-03-26,27
16,2012,8,2012-04-09,18
16,2012,9,2012-04-23,18
16,2012,10,2012-05-07,17
16,2012,11,2012-05-21,22
16,2012,12,2012-06-04,21
16,2012,13,2012-06-18,29
16,2012,14,2012-07-02,42
16,2012,15,2012-07-16,58
16,2012,16,2012-07-30,45
16,2012,17,2012-08-13,48
16,2012,18,2012-08-27,65
16,2012,19,2012-09-10,49
16,2012,20,2012-09-24,53
16,2012,21,2012-10-08,51
16,2012,22,2012-10-22,55
16,2012,23,2012-11-05,26
16,2012,24,2012-11-19,0
16,2012,25,2012-12-03,0
16,2012,26,2012-12-17,0
16,2013,1,2013-01-01,18
16,2013,2,2013-01-15,13
16,2013,3,2013-01-29,11
16,2013,4,2013-02-12,16
16,2013,5,2013-02-26,11
16,2013,6,2013-03-12,6
16,2013,7,2013-03-26,8
16,2013,8,2013-04-09,3
16,2013,9,2013-04-23,6
16,2013,10,2013-05-07,8
16,2013,11,2013-05-21,12
16,2013,12,2013-06-04,11
16,2013,13,2013-06-18,25
16,2013,14,2013-07-02,28
16,2013,15,2013-07-16,22
16,2013,16,2013-07-30,19
16,2013,17,2013-08-13,14
16,2013,18,2013-08-27,10
16,2013,19,2013-09-10,11
16,2013,20,2013-09-24,8
16,2013,21,2013-10-08,13
16,2013,22,2013-10-22,17
16,2013,23,2013-11-05,14
16,2013,24,2013-11-19,7
16,2013,25,2013-12-03,11
16,2013,26,2013-12-17,4
17,2006,1,2006-01-01,5
17,2006,2,2006-01-15,4
17,2006,3,2006-01-29,3
17,2006,4,2006-02-12,0
17,2006,5,2006-02-26,4
17,2006,6,2006-03-12,4
17,2006,7,2006-03-26,1
17,2006,8,2006-04-09,5
17,2006,9,2006-04-23,1
17,2006,10,2006-05-07,2
17,2006,11,2006-05-21,8
17,2006,12,2006-06-04,5
17,2006,13,2006-06-18,3
17,2006,14,2006-07-02,5
17,2006,15,2006-07-16,2
17,2006,16,2006-07-30,6
17,2006,17,2006-08-13,1
17,2006,18,2006-08-27,2
17,2006,19,2006-09-10,2
17,2006,20,2006-09-24,2
17,2006,21,2006-10-08,1
17,2006,22,2006-10-22,3
17,2006,23,2006-11-05,3
17,2006,24,2006-11-19,4
17,2006,25,2006-12-03,5
17,2006,26,2006-12-17,1
17,2007,1,2007-01-01,0
17,2007,2,2007-01-15,0
17,2007,3,2007-01-29,2
17,2007,4,2007-02-12,2
17,2007,5,2007-02-26,1
17,2007,6,2007-03-12,2
17,2007,7,2007-03-26,0
17,2007,8,2007-04-09,1
17,2007,9,2007-04-23,1
17,2007,10,2007-05-07,1
17,2007,11,2007-05-21,1
17,2007,12,2007-06-04,2
17,2007,13,2007-06-18,2
17,2007,14,2007-07-02,0
17,2007,15,2007-07-16,0
17,2007,16,2007-07-30,1
17,2007,17,2007-08-13,3
17,2007,18,2007-08-27,2
17,2007,19,2007-09-10,2
17,2007,20,2007-09-24,2
17,2007,21,2007-10-08,5
17,2007,22,2007-10-22,2
17,2007,23,2007-11-05,0
17,2007,24,2007-11-19,2
17,2007,25,2007-12-03,4
17,2007,26,2007-12-17,5
17,2008,1,2008-01-01,5
17,2008,2,2008-01-15,3
17,2008,3,2008-01-29,8
17,2008,4,2008-02-12,8
17,2008,5,2008-02-26,2
17,2008,6,2008-03-12,5
17,2008,7,2008-03-26,1
17,2008,8,2008-04-09,1
17,2008,9,2008-04-23,2
17,2008,10,2008-05-07,4
17,2008,11,2008-05-21,7
17,2008,12,2008-06-04,8
17,2008,13,2008-06-18,14
17,2008,14,2008-07-02,4
17,2008,15,2008-07-16,8
17,2008,16,2008-07-30,5
17,2008,17,2008-08-13,4
17,2008,18,2008-08-27,6
17,2008,19,2008-09-10,5
17,2008,20,2008-09-24,1
17,2008,21,2008-10-08,4
17,2008,22,2008-10-22,1
17,2008,23,2008-11-05,7
17,2008,24,2008-11-19,2
17,2008,25,2008-12-03,2
17,2008,26,2008-12-17,0
17,2009,1,2009-01-01,0
17,2009,2,2009-01-15,1
17,2009,3,2009-01-29,3
17,2009,4,2009-02-12,0
17,2009,5,2009-02-26,0
17,2009,6,2009-03-12,1
17,2009,7,2009-03-26,0
17,2009,8,2009-04-09,0
17,2009,9,2009-04-23,0
17,2009,10,2009-05-07,2
17,2009,11,2009-05-21,0
17,2009,12,2009-06-04,0
17,2009,13,2009-06-18,0
17,2009,14,2009-07-02,2
17,2009,15,2009-07-16,0
17,2009,16,2009-07-30,1
17,2009,17,2009-08-13,0
17,2009,18,2009-08-27,0
17,2009,19,2009-09-10,1
17,2009,20,2009-09-24,0
17,2009,21,2009-10-08,2
17,2009,22,2009-10-22,4
17,2009,23,2009-11-05,0
17,2009,24,2009-11-19,1
17,2009,25,2009-12-03,2
17,2009,26,2009-12-17,1
17,2010,1,2010-01-01,2
17,2010,2,2010-01-15,0
17,2010,3,2010-01-29,1
17,2010,4,2010-02-12,0
17,2010,5,2010-02-26,0
17,2010,6,2010-03-12,0
17,2010,7,2010-03-26,0
17,2010,8,2010-04-09,2
17,2010,9,2010-04-23,0
17,2010,10,2010-05-07,0
17,2010,11,2010-05-21,1
17,2010,12,2010-06-04,0
17,2010,13,2010-06-18,0
17,2010,14,2010-07-02,0
17,2010,15,2010-07-16,0
17,2010,16,2010-07-30,2
17,2010,17,2010-08-13,11
17,2010,18,2010-08-27,6
17,2010,19,2010-09-10,4
17,2010,20,2010-09-24,8
17,2010,21,2010-10-08,2
17,2010,22,2010-10-22,0
17,2010,23,2010-11-05,0
17,2010,24,2010-11-19,0
17,2010,25,2010-12-03,0
17,2010,26,2010-12-17,0
17,2011,1,2011-01-01,0
17,2011,2,2011-01-15,0
17,2011,3,2011-01-29,3
17,2011,4,2011-02-12,0
17,2011,5,2011-02-26,0
17,2011,6,2011-03-12,3
17,2011,7,2011-03-26,3
17,2011,8,2011-04-09,0
17,2011,9,2011-04-23,3
17,2011,10,2011-05-07,0
17,2011,11,2011-05-21,5
17,2011,12,2011-06-04,0
17,2011,13,2011-06-18,8
17,2011,14,2011-07-02,4
17,2011,15,2011-07-16,2
17,2011,16,2011-07-30,9
17,2011,17,2011-08-13,2
17,2011,18,2011-08-27,1
17,2011,19,2011-09-10,0
17,2011,20,2011-09-24,0
17,2011,21,2011-10-08,0
17,2011,22,2011-10-22,0
17,2011,23,2011-11-05,0
17,2011,24,2011-11-19,1
17,2011,25,2011-12-03,1
17,2011,26,2011-12-17,0
17,2012,1,2012-01-01,0
17,2012,2,2012-01-15,0
17,2012,3,2012-01-29,0
17,2012,4,2012-02-12,1
17,2012,5,2012-02-26,1
17,2012,6,2012-03-12,1
17,2012,7,2012-03-26,0
17,2012,8,2012-04-09,1
17,2012,9,2012-04-23,2
17,2012,10,2012-05-07,1
17,2012,11,2012-05-21,2
17,2012,12,2012-06-04,0
17,2012,13,2012-06-18,1
17,2012,14,2012-07-02,0
17,2012,15,2012-07-16,3
17,2012,16,2012-07-30,0
17,2012,17,2012-08-13,0
17,2012,18,2012-08-27,0
17,2012,19,2012-09-10,0
17,2012,20,2012-09-24,1
17,2012,21,2012-10-08,5
17,2012,22,2012-10-22,0
17,2012,23,2012-11-05,1
17,2012,24,2012-11-19,0
17,2012,25,2012-12-03,2
17,2012,26,2012-12-17,4
17,2013,1,2013-01-01,2
17,2013,2,2013-01-15,4
17,2013,3,2013-01-29,1
17,2013,4,2013-02-12,2
17,2013,5,2013-02-26,4
17,2013,6,2013-03-12,7
17,2013,7,2013-03-26,2
17,2013,8,2013-04-09,1
17,2013,9,2013-04-23,0
17,2013,10,2013-05-07,3
17,2013,11,2013-05-21,0
17,2013,12,2013-06-04,12
17,2013,13,2013-06-18,12
17,2013,14,2013-07-02,8
17,2013,15,2013-07-16,6
17,2013,16,2013-07-30,2
17,2013,17,2013-08-13,5
17,2013,18,2013-08-27,3
17,2013,19,2013-09-10,0
17,2013,20,2013-09-24,1
17,2013,21,2013-10-08,0
17,2013,22,2013-10-22,0
17,2013,23,2013-11-05,0
17,2013,24,2013-11-19,0
17,2013,25,2013-12-03,0
17,2013,26,2013-12-17,1
18,2006,1,2006-01-01,2
18,2006,2,2006-01-15,2
18,2006,3,2006-01-29,3
18,2006,4,2006-02-12,3
18,2006,5,2006-02-26,4
18,2006,6,2006-03-12,4
18,2006,7,2006-03-26,3
18,2006,8,2006-04-09,1
18,2006,9,2006-04-23,1
18,2006,10,2006-05-07,1
18,2006,11,2006-05-21,1
18,2006,12,2006-06-04,5
18,2006,13,2006-06-18,5
18,2006,14,2006-07-02,6
18,2006,15,2006-07-16,7
18,2006,16,2006-07-30,3
18,2006,17,2006-08-13,5
18,2006,18,2006-08-27,5
18,2006,19,2006-09-10,7
18,2006,20,2006-09-24,1
18,2006,21,2006-10-08,11
18,2006,22,2006-10-22,9
18,2006,23,2006-11-05,2
18,2006,24,2006-11-19,2
18,2006,25,2006-12-03,1
18,2006,26,2006-12-17,0
18,2007,1,2007-01-01,0
18,2007,2,2007-01-15,2
18,2007,3,2007-01-29,0
18,2007,4,2007-02-12,0
18,2007,5,2007-02-26,1
18,2007,6,2007-03-12,1
18,2007,7,2007-03-26,1
18,2007,8,2007-04-09,4
18,2007,9,2007-04-23,1
18,2007,10,2007-05-07,2
18,2007,11,2007-05-21,2
18,2007,12,2007-06-04,6
18,2007,13,2007-06-18,2
18,2007,14,2007-07-02,4
18,2007,15,2007-07-16,4
18,2007,16,2007-07-30,5
18,2007,17,2007-08-13,13
18,2007,18,2007-08-27,5
18,2007,19,2007-09-10,5
18,2007,20,2007-09-24,8
18,2007,21,2007-10-08,3
18,2007,22,2007-10-22,6
18,2007,23,2007-11-05,9
18,2007,24,2007-11-19,7
18,2007,25,2007-12-03,9
18,2007,26,2007-12-17,13
18,2008,1,2008-01-01,10
18,2008,2,2008-01-15,11
18,2008,3,2008-01-29,4
18,2008,4,2008-02-12,2
18,2008,5,2008-02-26,9
18,2008,6,2008-03-12,13
18,2008,7,2008-03-26,7
18,2008,8,2008-04-09,18
18,2008,9,2008-04-23,8
18,2008,10,2008-05-07,9
18,2008,11,2008-05-21,29
18,2008,12,2008-06-04,26
18,2008,13,2008-06-18,20
18,2008,14,2008-07-02,15
18,2008,15,2008-07-16,17
18,2008,16,2008-07-30,8
18,2008,17,2008-08-13,7
18,2008,18,2008-08-27,12
18,2008,19,2008-09-10,10
18,2008,20,2008-09-24,4
18,2008,21,2008-10-08,6
18,2008,22,2008-10-22,7
18,2008,23,2008-11-05,4
18,2008,24,2008-11-19,2
18,2008,25,2008-12-03,3
18,2008,26,2008-12-17,0
18,2009,1,2009-01-01,2
18,2009,2,2009-01-15,1
18,2009,3,2009-01-29,2
18,2009,4,2009-02-12,2
